,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectful,Courteous,Listening
7491,58.21476,185.9173,5805.9969999999985,5,4,5,4,3,5,4,5
7492,53.07128,147.4368,4465.087,4,5,6,2,5,3,5,2
7493,36.19603,168.2143,5576.1280000000015,3,2,2,4,4,3,4,2
7494,66.52216999999999,174.4666,6075.17,3,3,3,3,4,2,2,3
7495,64.30983,182.3483,6031.933000000001,3,4,4,5,3,3,4,3
7496,66.66853,164.7685,6036.666,3,4,4,2,3,3,3,3
7497,62.40518,149.5243,5627.401,3,2,4,3,4,3,3,2
7498,56.56448,160.5551,5369.68,4,4,5,4,4,4,3,3
7499,57.48285,211.5595,5645.102,3,2,4,1,3,3,3,3
7500,56.78316,200.1989,5299.638000000001,3,4,3,3,4,4,2,3
7501,65.27324,254.1039,5993.521,3,3,4,3,5,2,1,1
7502,63.52166,130.2326,6001.351,3,3,3,2,5,3,2,4
7503,50.7426,207.0313,3382.4240000000004,3,4,3,4,4,3,5,3
7504,61.56209000000001,251.955,5592.221,4,5,4,3,4,2,3,3
7505,66.85534,137.8729,5704.335,4,3,4,3,3,4,5,4
7506,64.39242,244.3579,6353.557,4,4,4,3,3,5,4,4
7507,55.55453000000001,128.5202,5320.151,3,4,2,5,1,3,3,4
7508,71.20362,117.3156,6015.3409999999985,3,4,3,3,4,3,3,2
7509,62.58109,232.5466,3382.4240000000004,3,4,2,4,4,2,3,4
7510,45.03753,242.6229,4297.197,4,3,4,3,3,4,4,2
7511,55.06506,187.9114,4794.084,5,5,5,5,3,3,4,3
7512,56.9769,213.6725,5744.848000000001,4,4,4,3,4,4,4,4
7513,67.37714,182.1171,6196.42,2,2,3,3,5,3,3,2
7514,60.37731,179.7111,5138.712,4,4,3,5,2,4,5,3
7515,62.68348,117.7852,5598.053000000001,4,6,4,2,4,4,4,4
7516,38.34946,213.2051,4173.932,3,4,4,4,2,5,4,3
7517,46.77756,232.3586,5088.789000000002,4,4,3,5,4,4,5,4
7518,52.74302,113.8633,4460.767,3,3,3,4,2,3,4,4
7519,51.73839,181.3456,4517.455,3,4,3,5,2,3,4,3
7520,61.6107,91.45518,5184.174,3,3,4,3,5,4,3,3
7521,70.15014000000001,164.3072,6548.097,5,4,4,3,6,2,2,3
7522,43.91775,92.13132,3739.867,3,2,1,3,4,2,3,3
7523,60.45679000000001,251.5101,6007.023,4,4,4,3,5,3,3,2
7524,57.3854,150.0428,5354.222,4,4,3,4,3,4,4,3
7525,42.01051,193.4476,3879.473,2,2,3,4,3,2,3,2
7526,62.99928000000001,169.3353,5595.201,4,4,5,4,3,5,5,4
7527,70.36179,219.2914,6358.605,2,3,4,2,5,3,3,2
7528,45.12504000000001,221.9147,4872.376,4,4,3,2,5,2,3,3
7529,50.65407,270.3252,5310.661999999998,3,4,4,2,4,5,2,3
7530,62.11655,145.9799,5659.985,3,3,3,4,6,2,3,3
7531,70.67215999999998,172.5212,3382.4240000000004,4,3,3,3,4,1,3,3
7532,53.48518000000001,152.4447,4999.929,5,4,5,4,4,4,5,4
7533,52.98326,114.3873,4645.007000000001,4,3,4,3,4,3,3,3
7534,55.97115,189.213,4934.232,4,3,2,3,3,3,3,3
7535,36.19603,148.1928,5278.074000000001,4,4,3,3,3,4,4,2
7536,36.19603,256.5448,6000.37,2,2,2,4,1,4,4,3
7537,70.62749000000002,212.3449,6863.9,2,3,2,5,1,4,3,4
7538,65.39301,130.3258,5942.919,4,2,4,1,5,2,4,3
7539,65.25688000000001,163.1475,5651.976,1,1,1,4,3,3,3,4
7540,56.747580000000006,195.7366,4947.739000000001,3,4,5,4,3,3,2,4
7541,59.22886,127.051,5590.852,3,4,5,3,5,3,4,2
7542,49.61348,149.7096,4608.313,4,4,5,4,3,3,2,3
7543,66.9099,170.9198,5683.505,5,5,5,3,3,4,5,4
7544,36.19603,158.966,5626.901999999999,3,4,4,4,3,3,3,5
7545,53.425230000000006,128.9778,5108.081,4,4,4,4,1,4,5,3
7546,70.19371,231.3263,6457.19,4,3,4,4,5,3,4,4
7547,54.94221,194.5804,4999.201,2,2,2,4,3,3,3,3
7548,41.56439,244.4945,3937.197,4,3,4,5,2,4,5,4
7549,41.95888,220.1573,4103.44,3,2,2,1,3,2,2,3
7550,69.97129,194.7525,6159.279,3,4,3,6,3,4,3,3
7551,36.19603,199.6446,6879.459,2,3,3,3,4,4,3,3
7552,60.29081,112.4263,4841.878,3,4,4,4,2,4,4,4
7553,52.24584,181.24400000000003,4681.488,3,3,2,3,5,1,4,4
7554,48.62124,185.8179,4625.175,1,1,2,3,4,2,2,2
7555,63.37746,128.8462,5565.471,3,4,4,3,4,4,3,3
7556,61.88348000000001,180.7165,6102.523,4,4,4,5,4,5,5,3
7557,58.31896999999999,151.6298,5326.225,4,5,4,4,4,4,5,3
7558,36.19603,91.398,5721.203,2,3,2,3,4,3,2,2
7559,52.07089000000001,131.2429,5052.846,5,4,4,5,3,4,4,3
7560,36.19603,169.549,5243.121,2,3,4,3,5,3,3,4
7561,52.59551999999999,149.8751,4997.517,2,2,3,4,2,3,3,3
7562,41.90646,189.8831,4499.021,2,4,3,4,3,2,4,4
7563,45.84636,287.9335,4539.933,5,3,5,3,3,2,4,6
7564,66.59912,138.8004,6176.7840000000015,6,7,6,3,3,6,6,5
7565,54.41265,235.5897,5115.759,2,4,3,3,4,2,3,3
7566,46.92377000000001,150.4499,4583.541,2,2,2,3,3,3,4,3
7567,71.45998,145.2509,6754.41,4,3,5,4,4,5,3,5
7568,52.75072,126.0145,4550.793,5,4,4,4,1,4,4,4
7569,70.63238,148.8825,6061.485,4,4,3,3,3,3,4,3
7570,60.69402,179.3707,5419.847,4,3,4,3,2,5,5,2
7571,60.44201,172.6925,5735.541,3,4,4,4,3,4,4,5
7572,57.10624,166.1923,5092.968,3,4,3,3,3,3,2,4
7573,48.05798,254.0926,3382.4240000000004,3,3,5,5,4,3,4,5
7574,53.5035,239.9063,5464.766,3,2,2,3,3,2,3,5
7575,62.5016,186.6071,5902.25,3,1,3,4,4,2,4,4
7576,65.14224,104.0911,5495.375,3,3,3,3,4,2,3,2
7577,68.47904,130.9171,3382.4240000000004,2,3,4,4,3,3,3,4
7578,68.83185,180.0743,6070.017,4,4,4,4,2,4,4,4
7579,60.53095,127.8594,5265.959,4,5,3,5,3,3,4,3
7580,36.19603,178.701,5874.549,3,4,5,3,2,4,3,2
7581,68.98508000000001,159.5867,6176.703,1,2,3,1,6,2,2,1
7582,59.60106,149.0188,5179.445,6,5,5,4,3,3,4,5
7583,39.71501,156.74200000000005,3459.8520000000008,3,3,4,5,2,6,5,4
7584,57.90418,125.9153,3382.4240000000004,3,1,4,5,5,3,3,4
7585,71.76063,162.3074,6604.25,3,4,2,2,5,3,3,2
7586,56.90458,166.024,5117.066,4,4,3,4,3,4,2,5
7587,71.57202,202.0296,6201.649,3,4,3,5,2,3,4,4
7588,48.5611,230.2914,4346.835999999998,6,6,4,3,3,4,5,4
7589,58.2249,189.178,5769.871,4,3,3,5,3,5,5,4
7590,66.58823000000001,140.1644,5672.562,4,3,3,4,3,5,3,2
7591,61.173,184.2649,5393.762,5,4,4,3,3,4,5,3
7592,56.29735,196.1492,5412.85,2,2,1,5,3,5,2,3
7593,70.85781999999998,164.3254,6607.645,6,6,6,3,3,6,5,5
7594,63.52797,207.4734,3382.4240000000004,3,3,3,3,3,4,5,1
7595,68.64269,91.57892,6051.501,3,3,3,4,2,3,3,2
7596,71.67026,209.688,6953.435,3,3,2,1,5,4,3,4
7597,36.19603,171.0782,5588.835,4,3,3,5,4,5,4,4
7598,71.36861999999998,116.1602,6173.441,4,4,4,2,5,3,3,3
7599,63.35604,187.2339,5959.252,3,3,5,3,5,4,3,4
7600,58.43075,94.15109,5319.905,3,3,3,2,5,4,4,2
7601,50.09435,195.4018,4561.818,4,4,5,4,4,3,2,4
7602,59.05181,181.6796,5655.241,5,6,4,1,4,5,5,6
7603,59.84761999999999,193.467,5413.21,4,2,4,3,1,4,4,5
7604,68.92748,160.6637,5899.879,4,4,3,2,3,3,3,3
7605,66.55543,188.4774,5918.425,3,2,2,3,4,4,3,5
7606,70.90494,194.5684,6370.632,3,2,4,4,2,3,4,4
7607,36.19603,139.5194,3382.4240000000004,5,3,4,4,4,3,4,3
7608,68.14733000000001,129.4638,6235.96,3,2,3,3,5,4,3,1
7609,36.19603,150.7761,5919.393,4,5,4,3,6,3,4,3
7610,57.37651,148.8811,5220.6,3,3,3,2,3,1,3,3
7611,68.59473,199.1465,6749.102,3,3,2,5,4,3,4,4
7612,51.40304,161.9607,4835.577,4,4,5,5,3,4,4,5
7613,68.78714000000001,92.29425,6246.2159999999985,4,5,4,4,4,3,3,4
7614,62.30113000000001,170.2772,5352.201999999998,4,5,3,4,3,4,5,4
7615,57.63584,153.3001,5025.122,4,3,2,3,4,3,3,4
7616,53.36122,177.3823,4855.947,4,5,4,5,2,4,5,5
7617,63.47441,191.5516,5733.684,4,4,3,2,5,3,4,3
7618,36.19603,150.0345,5941.886,5,5,5,3,5,3,4,3
7619,51.68219000000001,176.5539,4671.903,3,3,3,5,2,4,4,5
7620,71.44166,149.3686,6480.588000000002,5,4,4,3,6,5,4,3
7621,70.82444,165.6247,3382.4240000000004,2,2,2,4,2,2,4,3
7622,67.76809,116.3136,5676.566999999999,5,5,4,2,4,4,3,3
7623,56.41476,192.4395,5013.698,2,4,3,3,5,2,3,2
7624,62.13301,222.7955,6183.792,4,4,4,3,4,4,4,3
7625,71.16551,116.6434,5962.571,6,5,5,4,4,3,4,2
7626,68.04429,126.7904,5972.69,3,4,3,4,3,3,6,3
7627,56.01076,155.4555,5396.172,3,4,3,4,3,3,2,4
7628,49.85906,126.0934,4502.463,4,4,4,5,3,5,5,5
7629,39.32461,191.7056,3352.072,4,4,4,4,3,3,3,2
7630,68.52600000000001,140.6577,6335.675,4,5,4,3,3,3,4,5
7631,65.36086,171.09,5723.066,4,4,3,3,2,3,3,6
7632,51.80639,147.5847,4454.65,2,3,5,5,3,4,6,3
7633,66.34362,136.3509,6016.804,4,4,3,4,4,6,4,6
7634,48.28818,253.0434,4492.4540000000015,6,6,5,5,3,5,5,5
7635,36.82387,209.033,3749.328,2,4,4,3,6,2,3,4
7636,62.76892,142.1906,5881.1680000000015,3,3,3,5,2,3,5,3
7637,55.55865,117.8775,5126.889,4,2,2,3,5,1,3,2
7638,62.70376,187.4819,5983.768,3,3,3,6,3,3,3,4
7639,65.25844000000001,124.777,5644.976,3,3,4,3,3,5,4,5
7640,50.43597000000001,149.7468,4503.081,2,2,3,5,2,2,4,3
7641,61.77813,121.233,5532.17,3,4,4,4,3,6,5,3
7642,65.03891999999999,262.0486,6018.076999999998,5,4,5,2,5,5,5,4
7643,50.89092,175.3275,4620.75,4,3,4,4,3,3,4,1
7644,67.40315,127.0193,6076.1590000000015,3,4,3,3,6,4,3,3
7645,56.45799,182.4228,4894.144,5,6,5,4,3,5,3,5
7646,70.27280999999999,136.4422,5924.004,4,3,4,3,5,3,4,2
7647,41.74273,157.518,3716.351,4,4,4,4,3,4,3,1
7648,64.92325,141.2507,6071.411,4,5,4,3,3,4,5,4
7649,58.76049,161.53,5246.928000000001,3,2,3,3,4,4,4,4
7650,36.19603,129.0216,4036.53,5,6,4,4,3,5,6,3
7651,60.49976,145.3069,5122.388,4,4,5,3,4,4,4,4
7652,59.84496,140.3038,5323.573,6,4,5,1,5,2,3,4
7653,69.74808,127.0683,5997.124,2,3,4,4,3,3,3,3
7654,63.90452,183.3006,3382.4240000000004,4,3,4,2,3,4,4,3
7655,58.40109,285.7099,5925.344,4,4,4,4,4,5,4,5
7656,71.52133,193.2888,6185.778,2,3,3,3,3,3,3,4
7657,58.55948000000001,146.7312,5138.565,3,2,4,5,4,3,4,2
7658,64.1725,140.2181,5927.225,5,5,5,4,3,4,5,4
7659,38.8517,157.5021,3382.4240000000004,4,4,3,1,5,4,3,4
7660,68.41518,125.732,5925.976,3,3,5,3,5,3,2,2
7661,67.14449,179.0295,3382.4240000000004,4,3,6,3,2,3,4,5
7662,66.97927,196.9528,6035.036999999998,3,3,2,3,4,2,3,4
7663,65.98685,192.0035,3382.4240000000004,4,4,3,5,3,3,3,4
7664,46.58138,131.184,4585.929,3,2,3,3,3,3,4,4
7665,63.13521,227.0767,5845.8780000000015,3,3,2,4,3,4,5,2
7666,58.172,174.4559,5421.453,5,5,5,2,4,3,3,3
7667,68.3119,198.5261,6446.7959999999985,1,3,3,5,2,4,2,5
7668,36.19603,180.0314,3382.4240000000004,2,2,2,3,4,3,5,3
7669,57.89761,181.9286,5139.97,5,4,5,5,3,5,6,5
7670,60.89154,241.6169,5673.309,2,3,2,4,3,3,2,3
7671,48.3857,150.0666,4724.313,3,3,3,4,3,4,5,3
7672,71.95713,251.3921,6493.1219999999985,2,3,3,4,5,3,3,2
7673,67.08693000000001,269.7401,6786.88,4,3,4,4,5,3,3,4
7674,65.13005,208.9312,3382.4240000000004,4,3,4,4,3,2,4,2
7675,61.73523,217.6848,5595.741,5,4,6,3,3,4,4,4
7676,71.81426,162.7168,6382.616999999998,3,1,2,4,3,4,4,4
7677,49.20927,127.235,4417.0340000000015,5,3,3,4,3,5,6,3
7678,64.88531,182.5437,5640.267,2,2,1,4,4,3,4,4
7679,40.24973,222.7049,4090.944,2,2,3,2,4,2,2,3
7680,69.97649,211.2208,6737.559,4,3,3,2,5,3,2,3
7681,58.34647,184.8963,5194.643,2,4,2,3,3,3,3,2
7682,42.34953,169.2385,3592.5290000000005,3,3,4,4,2,5,5,4
7683,57.11409,146.3707,4911.224,2,4,4,3,3,3,2,2
7684,54.371080000000006,158.8525,4824.624,3,3,3,4,3,2,3,4
7685,64.26648,230.4408,5831.696999999999,6,5,6,3,3,4,5,4
7686,69.13736999999999,242.0159,3382.4240000000004,3,3,4,5,4,3,4,4
7687,46.24205,225.458,5116.649,2,3,3,4,3,4,4,4
7688,54.26571,166.2733,5274.066999999999,2,3,3,3,3,4,2,4
7689,59.31818000000001,138.9158,5517.786999999998,5,5,5,5,1,4,5,4
7690,69.33555,145.4173,5906.433000000001,4,3,4,3,4,4,5,4
7691,63.17916999999999,209.6548,6265.528,3,5,4,4,4,4,4,3
7692,60.45619,232.4464,5921.781999999998,2,3,4,5,3,5,5,4
7693,55.68371,127.7988,4929.749,2,1,2,4,4,4,4,3
7694,38.06839,126.2569,3185.818,5,4,5,3,5,4,4,3
7695,57.70698,212.0452,5331.811,4,3,4,4,4,2,4,4
7696,44.60467,268.7476,4868.722,3,4,3,2,4,2,4,3
7697,71.28653,141.27100000000004,6597.677,4,4,5,4,2,4,4,4
7698,71.37419,186.1764,6475.07,3,2,3,4,3,5,3,4
7699,62.02081,170.5636,5300.45,4,3,3,3,4,3,4,2
7700,67.98776,139.8724,6207.251,2,2,3,5,2,5,4,3
7701,50.52613,221.7936,4711.947,3,3,2,3,5,2,4,4
7702,61.00511,169.7803,5210.642,4,4,4,5,2,6,4,3
7703,59.93377,165.28099999999995,5088.76,3,2,3,2,4,4,3,2
7704,61.0006,161.7469,5544.892,4,4,4,4,3,4,3,4
7705,66.7755,173.6533,5967.111999999999,5,4,6,3,3,3,3,3
7706,69.31336,116.5886,6222.228,4,4,4,4,2,2,4,4
7707,61.67106,257.2173,3382.4240000000004,3,4,3,2,5,3,2,2
7708,60.1778,103.392,5109.487,3,3,3,4,1,5,5,4
7709,64.36371,134.3623,5534.205,4,3,4,3,3,4,6,3
7710,67.71776,151.6284,6279.52,5,4,5,3,2,6,4,4
7711,67.70719,142.1216,6285.156,4,3,3,3,2,3,5,4
7712,36.19603,149.5889,5322.807,5,6,5,5,2,4,5,6
7713,67.75523000000001,159.9145,6479.6,3,3,3,5,3,3,4,4
7714,56.26602,105.5173,4936.47,3,2,3,3,5,4,3,3
7715,62.65179000000001,242.2153,5859.88,4,5,3,3,4,3,4,4
7716,66.20026999999999,139.5419,5680.919,5,4,5,3,4,3,4,4
7717,36.19603,169.4674,4543.503,4,4,4,4,4,3,2,2
7718,59.3332,150.1461,5504.261,3,3,3,4,4,3,3,4
7719,69.54666,159.3203,6101.071,3,4,3,4,5,2,2,3
7720,54.16378,244.5391,5507.4940000000015,4,4,3,4,3,3,4,2
7721,60.69643000000001,172.1903,5469.377,4,3,5,4,4,3,4,3
7722,66.67317,188.3488,6503.606,5,4,4,6,3,4,6,4
7723,45.80397,201.3888,4798.085,3,4,4,3,3,3,3,4
7724,58.2078,168.6797,4932.2559999999985,3,4,3,3,4,3,3,4
7725,62.98803,192.9014,5620.276,2,3,3,3,3,3,6,3
7726,67.50861,262.1988,6119.9540000000015,3,2,3,3,3,4,4,2
7727,67.96418,175.481,5971.644,4,4,3,3,4,3,3,1
7728,71.4869,181.0441,6006.936,3,3,4,4,3,3,2,3
7729,36.19603,186.0305,5960.672,1,2,2,3,6,2,2,3
7730,36.19603,172.3184,6235.847,4,5,2,2,4,2,3,4
7731,46.98814,147.188,4089.2,5,4,5,3,3,4,4,4
7732,70.69978,148.4463,6463.271,3,4,3,3,4,4,4,2
7733,61.12405,194.1961,3382.4240000000004,3,3,3,3,4,4,2,3
7734,61.4665,127.3349,5729.576,4,4,2,5,2,4,4,4
7735,56.77763,130.9736,4909.572,4,4,3,3,3,3,2,5
7736,58.6688,256.368,5382.024,5,4,5,5,3,3,3,3
7737,54.67568000000001,200.9901,5467.571,3,3,4,4,2,4,3,4
7738,51.11345,157.5644,4271.095,5,4,4,4,2,5,4,2
7739,63.07329,160.9989,5608.64,2,3,3,4,4,4,4,5
7740,66.81169,172.4725,3382.4240000000004,3,2,4,3,3,2,1,5
7741,36.19603,197.1234,5888.9540000000015,3,2,2,4,4,4,3,3
7742,63.91757,191.489,3382.4240000000004,4,5,4,2,3,4,3,4
7743,36.19603,131.2198,6537.941999999999,5,5,3,3,3,3,3,3
7744,68.53085,237.0311,6809.432,3,2,4,3,3,3,3,2
7745,67.54816,211.5498,6115.859,4,3,5,4,3,4,3,3
7746,70.1175,230.3977,6349.14,4,3,4,4,3,5,4,2
7747,43.45813,214.3598,4408.149,3,3,3,3,3,2,2,3
7748,70.06451,205.2232,6197.9540000000015,4,3,4,3,4,4,4,4
7749,57.22556,151.8061,5073.835999999998,3,3,3,3,4,3,3,2
7750,56.457980000000006,210.6805,5380.321,5,5,5,4,3,4,4,5
7751,57.47194,154.7074,5447.3409999999985,3,3,2,5,2,4,2,3
7752,64.57182,234.1502,5933.788000000001,4,6,4,2,4,4,4,5
7753,66.49211,149.4826,6528.053000000001,3,3,4,2,5,2,3,2
7754,68.69674,179.1239,6054.624,3,3,2,3,3,2,4,3
7755,58.30226,150.2853,5144.346,3,4,3,3,4,3,2,4
7756,62.43485,252.734,3382.4240000000004,3,2,3,3,2,3,4,3
7757,68.12366999999999,184.4035,6597.155,4,3,3,3,3,3,4,3
7758,36.19603,178.6328,5301.141,5,4,6,2,3,5,6,5
7759,36.19603,210.6524,5194.247,3,4,3,3,4,3,2,4
7760,62.17828000000001,104.8639,5314.542,6,5,6,4,3,4,4,4
7761,51.05765,139.0298,3382.4240000000004,2,3,3,5,4,3,5,3
7762,61.41766,172.0735,5876.669,1,2,2,4,3,3,5,5
7763,66.80803,192.9636,3382.4240000000004,4,4,5,4,2,6,5,4
7764,67.78586,104.2103,5766.181,4,4,4,3,3,3,5,3
7765,61.49459,130.2283,5265.014,4,4,3,1,5,4,4,2
7766,50.27485,190.8123,4345.453,3,3,3,2,4,3,3,2
7767,54.55234,213.4482,5561.853,3,4,2,5,3,5,5,3
7768,68.67008,154.1089,6507.866,3,2,3,2,4,3,3,3
7769,62.03084000000001,243.9461,3382.4240000000004,5,5,5,4,3,4,4,3
7770,55.591,126.305,5192.719,4,4,4,4,3,5,4,4
7771,71.98828,162.095,6304.569,5,4,5,3,3,5,4,3
7772,61.70653000000001,138.3764,5351.254,2,3,1,4,3,3,4,1
7773,68.23146,160.2617,5835.932,4,3,3,4,2,5,2,3
7774,57.33546,160.0504,5658.12,6,5,6,3,5,5,5,6
7775,36.19603,116.4421,3621.671,3,3,4,3,2,3,5,2
7776,42.73824000000001,201.49400000000003,4710.736,4,4,3,4,3,4,4,4
7777,47.46129000000001,139.3776,4750.238,4,4,4,3,4,3,3,3
7778,61.70332,190.5978,5622.2959999999985,4,4,4,3,4,5,5,5
7779,45.6406,210.7628,4810.343,3,4,4,5,2,4,5,3
7780,70.54929,231.1371,6842.592,5,5,4,4,4,6,4,5
7781,71.26299,183.0115,6716.644,5,5,4,3,5,3,4,3
7782,49.19922,180.787,4459.144,2,4,5,4,4,4,5,4
7783,68.59441,243.9122,6153.245,3,3,4,4,3,4,3,4
7784,36.88048,182.218,3531.899000000001,4,3,4,3,2,4,4,6
7785,63.86048,191.6806,5460.848000000001,4,3,4,4,2,3,3,4
7786,68.36284,106.2282,5918.039000000002,3,4,4,4,3,4,3,3
7787,66.03197,207.1425,6005.172,3,4,4,2,4,3,4,5
7788,38.01787,140.75799999999995,3953.161,4,4,5,4,3,3,2,3
7789,55.13723,137.1653,3382.4240000000004,3,3,3,4,4,4,3,2
7790,65.61344,186.2317,3382.4240000000004,4,5,3,5,4,4,2,2
7791,54.798730000000006,143.6253,4703.4540000000015,3,3,4,3,3,3,3,4
7792,45.91152,119.3358,4522.635,3,4,4,5,2,3,4,3
7793,47.56294000000001,151.3544,4149.007000000001,2,5,4,2,4,2,2,3
7794,36.19603,151.8577,5374.093000000002,5,5,5,3,2,4,3,3
7795,54.79811,182.9245,4769.665,3,3,5,2,4,3,2,2
7796,66.8679,288.2818,6261.8409999999985,3,4,4,4,4,2,4,3
7797,62.83739,145.9345,5744.967,4,4,3,2,3,4,5,4
7798,54.41951,148.0888,4950.375,5,5,4,3,4,4,4,5
7799,64.54829000000001,152.0786,6075.403,2,3,2,4,2,4,3,2
7800,65.52483000000001,286.8137,6351.616999999998,4,5,4,2,4,3,3,4
7801,63.94696,208.8961,5742.088000000002,3,3,5,2,4,4,4,5
7802,55.505,150.1354,4885.896,2,2,3,2,3,2,3,3
7803,64.38615,126.6233,5980.12,4,5,4,3,4,3,2,3
7804,56.51219,263.5019,5203.297000000001,4,4,3,2,5,3,3,2
7805,47.11262,173.342,4733.327,3,2,1,3,4,3,4,3
7806,63.50859000000001,154.5924,5517.435,4,4,4,3,4,4,3,2
7807,67.61561999999999,161.5906,5852.816999999999,2,3,2,4,4,3,4,2
7808,71.24628,181.7669,6211.505,4,4,4,4,3,5,4,4
7809,52.53836,221.3414,5431.772,4,4,4,3,2,4,5,4
7810,58.13967,152.8586,5624.55,3,4,2,3,3,3,6,4
7811,41.27155,179.0115,3550.827,4,5,5,3,5,4,3,4
7812,61.91437,146.6156,5392.876,4,3,3,3,4,3,4,4
7813,71.78213000000002,160.8258,6339.798000000002,4,4,3,4,5,4,5,5
7814,51.74735,185.1673,5181.433,3,4,3,4,4,3,3,3
7815,67.16748,162.5655,3382.4240000000004,6,5,6,4,1,7,4,3
7816,49.75092,134.5786,4387.374,3,3,2,3,6,2,4,1
7817,65.86516,243.8699,5948.574000000001,4,4,4,4,4,4,5,2
7818,46.86241,181.9244,4346.289000000002,4,3,4,2,4,4,3,4
7819,65.40231999999999,160.4298,5845.2,4,4,4,4,2,4,3,4
7820,64.58418,197.5665,5619.828,2,3,3,4,4,3,3,3
7821,53.08331999999999,196.6049,4823.231,3,4,3,3,4,3,4,3
7822,36.19603,185.6038,6957.206,3,4,4,3,5,4,3,3
7823,67.25763,149.1519,5691.424,3,4,4,3,4,4,3,4
7824,58.50824,150.3129,5214.116,4,4,2,5,4,4,4,3
7825,71.4622,172.8448,3382.4240000000004,4,4,5,3,4,2,3,3
7826,70.67499000000002,141.0501,6682.345,4,3,4,3,4,3,4,5
7827,60.51116999999999,193.2395,5230.965,4,4,3,3,5,2,4,4
7828,45.25561,114.4139,3847.784,3,3,3,3,3,2,3,3
7829,64.22099,149.2823,5845.299,4,5,4,3,3,4,5,5
7830,70.2187,146.2511,5866.278,3,4,2,4,3,4,3,5
7831,47.81985,185.3779,4262.754,4,4,3,3,3,6,4,5
7832,68.28659,110.3049,5633.460999999998,2,3,3,3,3,4,3,3
7833,71.5701,187.5819,6328.049,6,5,5,4,3,4,5,4
7834,59.14141,234.0532,5940.651,5,4,5,3,3,3,6,4
7835,58.12044,240.7266,5292.783,6,3,4,2,4,4,5,4
7836,64.28134,210.4888,5975.89,3,2,3,4,3,3,3,4
7837,65.2394,242.3556,5961.258000000002,4,3,3,2,4,4,2,3
7838,65.31873,222.8024,6125.213000000002,3,2,2,6,3,5,2,4
7839,54.12731,252.723,5165.616,1,2,3,5,4,2,3,4
7840,40.73055,204.0232,3847.124,5,6,5,5,3,6,5,7
7841,64.98884,152.5832,6116.781,3,2,4,4,4,4,3,4
7842,71.74549,147.8783,6122.64,3,2,5,4,4,3,3,4
7843,65.9436,184.0766,3382.4240000000004,5,4,4,4,3,5,4,5
7844,36.19603,172.5179,4950.104,5,5,3,5,2,6,5,6
7845,71.13061,138.7342,6104.599,4,5,4,4,5,4,3,3
7846,62.4021,150.0706,5737.637,5,3,4,3,3,5,4,3
7847,66.17676999999999,160.0046,5923.951999999998,3,2,4,2,6,2,2,3
7848,66.81622,233.6968,6551.623000000001,4,4,4,4,4,3,3,3
7849,47.65766,251.7295,4439.207,4,4,3,5,4,3,4,5
7850,66.01153000000001,222.2603,6398.595,3,3,3,3,5,3,4,3
7851,64.62103,227.9352,5748.201999999998,5,4,5,3,5,5,5,4
7852,65.64435999999999,105.6964,5455.249,4,4,3,4,2,3,5,3
7853,61.91633,94.87384,5531.3409999999985,4,4,4,3,3,4,3,3
7854,58.97078000000001,199.3033,5510.361999999999,2,2,3,4,4,4,4,3
7855,36.19603,113.0069,5430.052,4,4,4,5,2,4,4,4
7856,66.36071,188.6969,5893.165,4,4,2,3,4,2,4,4
7857,69.91714,224.3119,6373.013000000001,4,3,4,4,4,4,3,3
7858,49.86477,242.035,4798.189,2,1,2,3,4,1,4,2
7859,41.3275,288.3545,4147.014,3,4,4,3,5,3,4,3
7860,56.5003,223.8438,5722.608,4,2,4,2,2,4,3,2
7861,57.55841,179.9323,5130.86,3,3,3,4,3,5,3,3
7862,65.26459,223.4561,6280.797,5,5,5,3,3,5,5,4
7863,68.01321,189.378,6024.552,2,4,3,4,3,2,3,4
7864,69.05044000000001,105.5827,6064.18,4,2,3,5,3,4,4,4
7865,68.90605,256.2425,6904.057,2,2,2,3,4,1,2,4
7866,70.33870999999999,124.6002,5718.684,3,3,2,2,4,3,4,4
7867,59.27052,244.9705,5899.701,2,2,2,4,5,3,3,2
7868,36.88134,232.2968,4180.404,5,4,4,3,3,5,4,4
7869,58.42671,181.5887,5018.922000000001,3,4,3,2,3,3,3,4
7870,70.11539,93.68515,6348.491999999998,5,5,4,3,3,6,5,4
7871,50.97055,173.7536,3382.4240000000004,4,3,3,3,5,3,4,4
7872,70.54541,150.9413,6568.053000000001,3,4,3,2,4,3,5,3
7873,62.91776,141.7747,5507.189,5,5,4,3,4,3,3,4
7874,55.10455,261.0646,5274.081,1,1,3,1,3,2,2,1
7875,36.19603,220.8771,6266.666,4,5,4,5,5,3,4,5
7876,45.10633,223.2034,4710.915,3,2,3,4,3,3,5,3
7877,62.232380000000006,171.8674,5439.486,3,3,2,3,5,4,2,2
7878,56.98279,259.5089,5381.846,5,5,4,2,6,3,4,5
7879,56.84758000000001,118.6888,5004.514,4,3,4,5,3,5,4,5
7880,49.59993,168.6286,4480.8290000000015,4,4,4,5,4,4,2,5
7881,70.50301999999998,135.7871,6057.265,3,2,3,4,3,3,3,4
7882,57.89585,182.2924,5128.903,2,2,2,3,4,2,1,3
7883,63.58391,130.3912,5604.547,2,3,3,4,4,2,3,3
